상호명,카테고리,업종,시도,구,latitude,longitude,도로명주소,전화번호,홈페이지,휴무일,오픈시간,주차여부,반려동물전용여부,입장가능종류,제한사항,color
구로아트밸리예술극장,반려동반여행,문예회관,서울특별시,구로구,37.4965583,126.888975,서울특별시 구로구 가마산로25길 9-24,220291724,www.guroartsvalley.or.kr/,전시공연에 따라 변동,매일 09:00~22:00,Y,해당없음,해당없음,해당없음,green
구로약국,반려의료,동물약국,서울특별시,구로구,37.4916865,126.8834,서울특별시 구로구 구로동로 147,28651122,,"매주 일요일, 법정공휴일",월~토 08:30~20:00,Y,해당없음,모두 가능,제한사항 없음,purple
구로종로약국,반려의료,동물약국,서울특별시,구로구,37.49576046,126.842585,서울특별시 구로구 경인로 193,226880155,,연중무휴,"매일 09:00~22:00, 법정공휴일 11:00~21:00",Y,해당없음,모두 가능,제한사항 없음,purple
구로종합동물병원,반려의료,동물병원,서울특별시,구로구,37.50668795,126.886233,서울특별시 구로구 경인로 638,226310085,http://www.guroah.com/,"매주 일요일,법정공휴일","월~금 10:00~20:00, 토 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
구로참조은약국,반려의료,동물약국,서울특별시,구로구,37.48582415,126.885855,서울특별시 구로구 구로동로 78,269562627,,매주 일요일,"월~금 09:00~20:00, 토 09:00~16:00, 법정공휴일 09:00~13:00",Y,해당없음,모두 가능,제한사항 없음,purple
구로프라자온누리약국,반려의료,동물약국,서울특별시,구로구,37.48823014,126.856539,서울특별시 구로구 개봉로 30,226136044,,연중무휴,"월~금 08:30~21:30, 토 08:30~21:00, 일, 법정공휴일 10:00~20:30",Y,해당없음,모두 가능,제한사항 없음,purple
구름동물병원,반려의료,동물병원,서울특별시,양천구,37.51289569,126.832565,서울특별시 양천구 신정이펜2로 22,226948275,,매주 일요일,"월~금 10:00~20:00, 토 10:00~19:00",Y,해당없음,모두 가능,제한사항 없음,orange
구름뜬하늘,반려동물식당카페,카페,서울특별시,마포구,37.55414552,126.9271,서울특별시 마포구 와우산로27길 21,231444978,http://www.instagram.com/youngsoo0319,매주 화요일,수~월 11:00~22:00,N,해당없음,모두 가능,제한사항 없음,lightgreen
구름약국,반려의료,동물약국,서울특별시,강남구,37.52546016,127.027407,서울특별시 강남구 논현로171길 11,25160954,,"매주 일요일, 법정공휴일","월~금 10:00~20:00, 토 10:00~17:00",Y,해당없음,모두 가능,제한사항 없음,purple
구세약국,반려의료,동물약국,서울특별시,은평구,37.58820937,126.916517,서울특별시 은평구 응암로 181,23722705,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~16:00",N,해당없음,모두 가능,제한사항 없음,purple
구슬약국,반려의료,동물약국,서울특별시,서초구,37.49187029,127.013739,서울특별시 서초구 서초중앙로 113,25856991,,연중무휴,"월~금 09:00~21:00, 토 10:00~20:00, 일, 법정공휴일 13:00~20:00",N,해당없음,모두 가능,제한사항 없음,purple
구욱희씨,반려동물식당카페,카페,서울특별시,성동구,37.54711029,127.041868,서울특별시 성동구 서울특별시숲4길 12-22,50714137799,https://www.instagram.com/koowookheecafe/,연중무휴,매일 12:00~22:00,N,해당없음,모두 가능,루프탑 외 입장 불가,lightgreen
구인당약국,반려의료,동물약국,서울특별시,강남구,37.49569534,127.068565,서울특별시 강남구 삼성로 150,25525550,,연중무휴,"월~금 09:00~19:00, 토 09:00~15:00, 일 10:00~20:00",Y,해당없음,모두 가능,제한사항 없음,purple
구일중앙약국,반려의료,동물약국,서울특별시,구로구,37.49507484,126.872008,서울특별시 구로구 구일로 110,28669155,https://blog.naver.com/xycqab,"매주 일요일, 법정공휴일","월~금 08:30~19:00, 토 09:00~14:00",Y,해당없음,모두 가능,제한사항 없음,purple
국개대표,반려동물 서비스,반려동물용품,서울특별시,강남구,37.51544793,127.041639,서울특별시 강남구 선릉로 659,16619562,http://coreadog.com/,,,N,해당없음,모두 가능,제한사항 없음,darkblue
국기원,반려동반여행,여행지,서울특별시,강남구,37.50251536,127.030391,서울특별시 강남구 테헤란로7길 32,25671058,www.kukkiwon.or.kr,연중무휴,"매일 하절기 09:00~18:30, 동절기 09:00~18:00",Y,해당없음,소형/중형,"목줄, 배변봉투, 야외만 가능",lightgray
국립경찰박물관,반려동반여행,박물관,서울특별시,종로구,37.5720573,126.962196,서울특별시 종로구 송월길 162,231503681,www.policemuseum.go.kr,"1월1일, 설, 추석 당일, 법정공휴일",매일 09:30~17:30,Y,해당없음,해당없음,해당없음,beige
국립고궁박물관,반려동반여행,박물관,서울특별시,종로구,37.57659162,126.974975,서울특별시 종로구 효자로 12,237017500,www.gogung.go.kr,"1월1일, 설, 추석 당일","월~화,목~금,일 10:00~18:00, 수,토 10:00~21:00",Y,해당없음,해당없음,해당없음,beige
국립관세박물관,반려동반여행,박물관,서울특별시,강남구,37.51830058,127.033779,서울특별시 강남구 언주로 721,25101083,www.customs.go.kr/seoul/main.do,"매주 토, 일",월~금 10:00~17:00,Y,해당없음,해당없음,해당없음,beige
국립국악원 국악박물관,반려동반여행,박물관,서울특별시,서초구,37.47771881,127.009818,서울특별시 서초구 남부순환로 2364,25803130,http://www.gugak.go.kr/site/homepage/menu/viewMenu?menuid=001013003002&lang=ko,"1월1일, 매주 월요일",화~일 10:00~18:00,Y,해당없음,해당없음,해당없음,beige
국립극장 공연예술박물관,반려동반여행,박물관,서울특별시,중구,37.55199491,126.999267,서울특별시 중구 장충단로 59,222805801,www.ntok.go.kr/kr/Museum/Main/Index,매주 월요일,화~일 10:00~18:00,Y,해당없음,해당없음,해당없음,beige
국립기상박물관,반려동반여행,박물관,서울특별시,종로구,37.57022174,126.966204,서울특별시 종로구 송월길 52,7078508493,https://science.kma.go.kr/museum/,"1월1일, 설, 추석 당일, 매주 월요일",화~일 10:00~17:00,Y,해당없음,해당없음,해당없음,beige
국립민속박물관,반려동반여행,박물관,서울특별시,종로구,37.57948482,126.978764,서울특별시 종로구 삼청로 37,237043114,www.nfm.go.kr,법정공휴일,매일 09:00~18:00,Y,해당없음,해당없음,해당없음,beige
국립중앙박물관,반려동반여행,박물관,서울특별시,용산구,37.52470224,126.97774,서울특별시 용산구 서빙고로 137,220779000,http:s://www.museum.go.kr,연중무휴,"월~화,목~금,일 10:00~18:00, 수,토 10:00~21:00",Y,해당없음,해당없음,해당없음,beige
국립한글박물관,반려동반여행,박물관,서울특별시,용산구,37.5210688,126.980486,서울특별시 용산구 서빙고로 139,221246200,www.hangeul.go.kr,"1월1일, 설, 추석 당일","월~금, 일 10:00~18:00, 토 10:00~21:00",Y,해당없음,해당없음,해당없음,beige
국립현대미술관 덕수궁관,반려동반여행,미술관,서울특별시,중구,37.56608683,126.973726,서울특별시 중구 세종대로 99,220220600,"www.mmca.go.kr, www.facebook.com/MMCAKorea, www.instagram.com/MMCAKorea, www.twitter.com/MMCAKOREA, www.youtube.com/MMCAKorea, tv.naver.com/mmca","1월1일, 매주 월요일","월~화, 목~금, 일 10:00~18:00, 수, 토 10:00~21:00",Y,해당없음,해당없음,해당없음,blue
국립현대미술관 서울,반려동반여행,미술관,서울특별시,종로구,37.57862803,126.980088,서울특별시 종로구 삼청로 30,237019500,http://www.mmca.go.kr/,"1월1일, 설, 추석 당일",매일 10:00~18:00,Y,해당없음,해당없음,해당없음,blue
국민대학교박물관,반려동반여행,박물관,서울특별시,성북구,37.61028784,126.998521,서울특별시 성북구 정릉로 77,29104212,https://museum.kookmin.ac.kr/,"매주 토, 일, 법정공휴일, 개교기념일","월~금 10:00~17:00, 방학기간 10:00~16:00",Y,해당없음,해당없음,해당없음,beige
국민약국,반려의료,동물약국,서울특별시,용산구,37.53430519,126.994617,서울특별시 용산구 이태원로 186,27497799,,,,N,해당없음,모두 가능,제한사항 없음,purple
국송약국,반려의료,동물약국,서울특별시,강남구,37.49213667,127.099752,서울특별시 강남구 광평로51길 49,24591445,,"매주 일요일, 법정공휴일","월~금 09:00~20:00, 토 09:00~17:00",Y,해당없음,모두 가능,제한사항 없음,purple
국제약국,반려의료,동물약국,서울특별시,중랑구,37.60645263,127.094707,서울특별시 중랑구 봉화산로 194,234230828,,"매주 일요일, 법정공휴일",월~금 09:00~20:00,Y,해당없음,모두 가능,제한사항 없음,purple
국제약국,반려의료,동물약국,서울특별시,동대문구,37.57224799,127.068216,서울특별시 동대문구 답십리로 252,222456384,,법정공휴일,"월~토 09:00~21:00, 일 10:00~18:00",N,해당없음,모두 가능,제한사항 없음,purple
국토발전전시관,반려동반여행,박물관,서울특별시,중구,37.56681018,126.970082,서울특별시 중구 정동길 18,234258900,www.molit.go.kr/molitum/intro.do,매주 월요일,화~일 09:30~17:30,Y,해당없음,해당없음,해당없음,beige
국회 헌정기념관,반려동반여행,박물관,서울특별시,영등포구,37.53291197,126.916404,서울특별시 영등포구 의사당대로 1,267883664,memorial.assembly.go.kr,"매주 토, 일",월~금 10:00~17:00,Y,해당없음,해당없음,해당없음,beige
굿데이약국,반려의료,동물약국,서울특별시,송파구,37.51578733,127.099112,서울특별시 송파구 송파대로 570,50714200730,,매주 일요일,"월~금 08:30~19:30, 토 09:00~03:00",N,해당없음,모두 가능,제한사항 없음,purple
굿모닝 동물병원,반려의료,동물병원,서울특별시,마포구,37.54475539,126.946026,서울특별시 마포구 독막로 295,27113375,https://blog.naver.com/evaguyl,매주 일요일,"월~금 10:00~20:00, 토 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
굿모닝 동물병원,반려의료,동물병원,서울특별시,구로구,37.49665789,126.856173,서울특별시 구로구 개봉로 121,220608673,http://cafe.naver.com/gmvet/,"매주 토, 일",월~금 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,orange
굿모닝 약국,반려의료,동물약국,서울특별시,송파구,37.4969894,127.136277,서울특별시 송파구 오금로 420,24010388,,연중무휴,"월~금 09:00~21:00, 토 09:00~18:00, 일 09:00~13:00",N,해당없음,모두 가능,제한사항 없음,purple
굿모닝동물병원,반려의료,동물병원,서울특별시,강남구,37.51815378,127.045192,서울특별시 강남구 학동로 413,25485466,https://blog.naver.com/evaguyl,매주 일요일,"월~금 10:00~20:00, 토 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
굿모닝동물병원,반려의료,동물병원,서울특별시,강서구,37.57650504,126.813031,서울특별시 강서구 방화대로47가길 7,226658256,,법정공휴일,"월~금 10:00~19:00, 토~일 10:00~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
굿모닝약국,반려의료,동물약국,서울특별시,종로구,37.56885372,126.965115,서울특별시 종로구 경교장길 35,27339629,,"매주 일요일, 법정공휴일","월~금 08:30~20:00, 토 08:30~13:00",Y,해당없음,모두 가능,제한사항 없음,purple
굿모닝약국,반려의료,동물약국,서울특별시,강동구,37.53004509,127.131399,서울특별시 강동구 풍성로 178,24728775,,"매주 일요일, 법정공휴일","월~금 09:00~18:30, 토 09:00~13:00",Y,해당없음,모두 가능,제한사항 없음,purple
굿모닝약국,반려의료,동물약국,서울특별시,구로구,37.49076851,126.855765,서울특별시 구로구 개봉로 57,226849758,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
굿모닝약국,반려의료,동물약국,서울특별시,관악구,37.47912208,126.932018,서울특별시 관악구 신림로 272,28874646,,"매주 일요일, 법정공휴일","월~금 09:00~21:00, 토 09:00~19:00",Y,해당없음,모두 가능,제한사항 없음,purple
굿약국,반려의료,동물약국,서울특별시,서초구,37.50002099,127.025992,서울특별시 서초구 서초대로77길 24,25358233,,"매주 일요일, 법정공휴일",월~토 09:30~22:30,N,해당없음,모두 가능,제한사항 없음,purple
굿케어약국,반려의료,동물약국,서울특별시,강남구,37.51891578,127.040405,서울특별시 강남구 선릉로 719,25438204,,매주 일요일,"월~금 08:30~19:30, 토 08:30~16:00",Y,해당없음,모두 가능,제한사항 없음,purple
굿파파 24시 반려동물건강검진센터,반려의료,동물병원,서울특별시,동작구,37.48484607,126.979652,서울특별시 동작구 사당로 289,25938275,https://blog.naver.com/shysky3620,연중무휴,매일 00:00~24:00,Y,해당없음,모두 가능,제한사항 없음,orange
권라인,반려동물 서비스,미용,서울특별시,중구,37.56197205,126.996482,서울특별시 중구 퇴계로 221,222740818,http://orangeda.org/,연중무휴,매일 00:00~24:00,N,해당없음,모두 가능,제한사항 없음,lightred
권상국애견미용학원,반려동물 서비스,미용,서울특별시,중구,37.56166242,126.995027,서울특별시 중구 퇴계로 209,222770818,http://www.pettrimmer.com/,"매주 토,일",월~금 09:30~10:00,N,해당없음,모두 가능,제한사항 없음,lightred
그남자의grooming샵공간,반려동물 서비스,미용,서울특별시,은평구,37.61388416,126.908367,서울특별시 은평구 서오릉로17길 14,50713825011,https://instagram.com/grooming_0gan,매주 월요일,화~일 10:30~19:00,Y,해당없음,모두 가능,제한사항 없음,lightred
그냥방실,반려동물 서비스,반려동물용품,서울특별시,마포구,37.55625968,126.90422,서울특별시 마포구 희우정로20길 71,50714120124,https://www.instagram.com/just.bangsil/,매주 월요일,"수~일 12:00~23:00, 화 15:00~22:00",N,해당없음,모두 가능,제한사항 없음,darkblue
그라시움이화약국,반려의료,동물약국,서울특별시,강동구,37.5571351,127.16451,서울특별시 강동구 고덕로 353,50713297132,,매주 일요일,"월~금 09:00~19:00, 토 09:00~14:00",Y,해당없음,모두 가능,제한사항 없음,purple
그랜드동물병원,반려의료,동물병원,서울특별시,동대문구,37.57179806,127.057116,서울특별시 동대문구 전농로 77,222146129,,매주 일요일,"월~금 10:00~20:00, 토, 법정공휴일 10:00~19:00",N,해당없음,모두 가능,제한사항 없음,orange
그랜드약국,반려의료,동물약국,서울특별시,중랑구,37.58077271,127.089211,서울특별시 중랑구 사가정로 399,24338447,,연중무휴,"월~금 09:00~21:30, 토 09:00~20:00, 일 09:00~19:00",N,해당없음,모두 가능,제한사항 없음,purple
그랜드약국,반려의료,동물약국,서울특별시,광진구,37.54332745,127.069092,서울특별시 광진구 아차산로29길 55,24628447,,연중무휴,"월~금 08:30~22:30, 토 08:30~22:30, 일 11:00~22:30",N,해당없음,모두 가능,제한사항 없음,purple
그랜드약국,반려의료,동물약국,서울특별시,관악구,37.47476832,126.966738,서울특별시 관악구 인헌길 18,28878587,,"매주 일요일, 법정공휴일","월~금 09:00~20:00, 토 09:00~16:00",N,해당없음,모두 가능,제한사항 없음,purple
그랜드온누리약국,반려의료,동물약국,서울특별시,동대문구,37.56261098,127.065755,서울특별시 동대문구 장한로 14,7042291954,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~15:30",N,해당없음,모두 가능,제한사항 없음,purple
그레이닝,반려동물 서비스,미용,서울특별시,강남구,37.52300426,127.050463,서울특별시 강남구 도산대로96길 39,,http://www.instagram.com/graining_grooming,연중무휴,매일 11:00~20:00,Y,해당없음,모두 가능,제한사항 없음,lightred
그레이스 동물병원,반려의료,동물병원,서울특별시,강남구,37.51062756,127.02416,서울특별시 강남구 학동로6길 18,234425554,https://www.instagram.com/the_grace_ah,연중무휴,매일 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,orange
그레이스펫그루밍스튜디오,반려동물 서비스,미용,서울특별시,강남구,37.5213355,127.037152,서울특별시 강남구 언주로148길 31-2,25450014,,매주 월요일,화~일 09:00~17:00,N,해당없음,모두 가능,제한사항 없음,lightred
그루머아메리,반려동물 서비스,미용,서울특별시,마포구,37.55548645,126.909837,서울특별시 마포구 동교로9길 36,,https://www.instagram.com/groomer_ameri,매주 월요일,화~일 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,lightred
그루미송,반려동물 서비스,미용,서울특별시,서대문구,37.58119402,126.910911,서울특별시 서대문구 응암로1길 9,,https://www.instagram.com/__groomisong,매주 목요일,금~수 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,lightred
그루밍독,반려동물 서비스,반려동물용품,서울특별시,중구,37.55792602,126.977073,서울특별시 중구 퇴계로 39-2,50714165149,http://www.groomingdog.co.kr/,"매주 토, 일",월~금 09:00~17:00,N,해당없음,모두 가능,제한사항 없음,darkblue
그루밍멈머,반려동물 서비스,미용,서울특별시,송파구,37.51208443,127.084186,서울특별시 송파구 올림픽로 119,50713199116,https://www.instagram.com/grooming_mummur,매주 월요일,화~일 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,lightred
그루밍부스,반려동물 서비스,미용,서울특별시,송파구,37.48202781,127.130129,서울특별시 송파구 새말로12길 16,50713782545,https://www.instagram.com/grooming_booth,매주 월요일,화~일 11:00~20:00,Y,해당없음,모두 가능,제한사항 없음,lightred
그루밍솔,반려동물 서비스,미용,서울특별시,성북구,37.607135,127.062931,서울특별시 성북구 돌곶이로8길 29,50713470762,https://www.instagram.com/grooming_sol/,연중무휴,매일 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,lightred
그린동물병원,반려의료,동물병원,서울특별시,노원구,37.66144053,127.059125,서울특별시 노원구 노원로 540,29360907,,,,N,해당없음,모두 가능,제한사항 없음,orange
그린동물병원,반려의료,동물병원,서울특별시,동대문구,37.57718679,127.036238,서울특별시 동대문구 정릉천동로 58,29577075,,매주 일요일,"월~금 10:00~19:00, 토 10:00~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
그린동물병원,반려의료,동물병원,서울특별시,금천구,37.47097976,126.903215,서울특별시 금천구 독산로 272,28564113,,,,N,해당없음,모두 가능,제한사항 없음,orange
그린약국,반려의료,동물약국,서울특별시,동대문구,37.57199537,127.07093,서울특별시 동대문구 장한로 129,222469885,,매주 일요일,"월~금 09:30~19:00, 토 09:30~15:00",N,해당없음,모두 가능,제한사항 없음,purple
그린약국,반려의료,동물약국,서울특별시,서초구,37.48785764,127.026893,서울특별시 서초구 효령로 394,25814925,,연중무휴,"월~금 09:00~19:00, 토~일, 법정공휴일 09:00~14:00",N,해당없음,모두 가능,제한사항 없음,purple
그린약국,반려의료,동물약국,서울특별시,관악구,37.4819001,126.943337,서울특별시 관악구 남부순환로 1740,28884959,https://blog.naver.com/hunkwan2,연중무휴,매일 08:00~22:00,N,해당없음,모두 가능,제한사항 없음,purple
그린팜약국,반려의료,동물약국,서울특별시,강동구,37.54092469,127.123874,서울특별시 강동구 올림픽로 665,24779710,,"매주 일요일, 법정공휴일","월~금 08:00~20:00, 토 08:30~16:30",Y,해당없음,모두 가능,제한사항 없음,purple
그림책 읽어주는 동물병원,반려의료,동물병원,서울특별시,영등포구,37.52807906,126.897806,서울특별시 영등포구 당산로36길 12,269330113,,"매주 토, 일",월~금 09:30~19:30,Y,해당없음,모두 가능,제한사항 없음,orange
글로벌펫샵,반려동물 서비스,반려동물용품,서울특별시,광진구,37.55697399,127.088744,서울특별시 광진구 자양로43길 147,50714099359,,매주 일요일,월~토 11:00~21:00,N,해당없음,모두 가능,제한사항 없음,darkblue
금강동물병원,반려의료,동물병원,서울특별시,용산구,37.51784399,126.980323,서울특별시 용산구 이촌로 300,27987512,,연중무휴,매일 09:30~21:00,Y,해당없음,모두 가능,제한사항 없음,orange
금강약국,반려의료,동물약국,서울특별시,강남구,37.52678582,127.024455,서울특별시 강남구 압구정로 151,25445527,,연중무휴,매일 13:00~00:00,Y,해당없음,모두 가능,제한사항 없음,purple
금강온누리약국,반려의료,동물약국,서울특별시,영등포구,37.51734759,126.906406,서울특별시 영등포구 영중로 10-1,226785869,,연중무휴,"월~금, 토 08:00~22:30, 일, 법정공휴일 09:00~22:00",N,해당없음,모두 가능,제한사항 없음,purple
금강종합동물병원,반려의료,동물병원,서울특별시,구로구,37.49538169,126.842931,서울특별시 구로구 경인로 196,226868008,,매주 일요일,"월~금 09:30~19:30, 토 09:30~18:30",Y,해당없음,모두 가능,제한사항 없음,orange
금나래동물병원,반려의료,동물병원,서울특별시,금천구,37.45822291,126.89371,서울특별시 금천구 벚꽃로 30,28090075,,매주 일요일,"월~토 10:00~20:00, 일 14:00~20:00",Y,해당없음,모두 가능,제한사항 없음,orange
금나래아트홀,반려동반여행,문예회관,서울특별시,금천구,37.45706565,126.896037,서울특별시 금천구 시흥대로73길 70,226272981,https://gcfac.or.kr,전시공연에 따라 변동,매일 09:00~18:00,Y,해당없음,해당없음,해당없음,green
금동네 사랑방,반려동물 서비스,반려동물용품,서울특별시,송파구,37.50784738,127.087637,서울특별시 송파구 백제고분로19길 35,50713498784,https://blog.naver.com/biburyvillage,매주 월요일,화~일 11:00~20:00,N,해당없음,모두 가능,제한사항 없음,darkblue
금란동물병원,반려의료,동물병원,서울특별시,중랑구,37.59844643,127.100593,서울특별시 중랑구 용마산로 532,24927582,https://blog.naver.com/vca55,"매주 토, 일",월~금 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,orange
금란애견백화점,반려동물 서비스,미용,서울특별시,중랑구,37.59844643,127.100593,서울특별시 중랑구 용마산로 532,24967582,https://blog.naver.com/vca55,연중무휴,"월~금10:00~20:00, 토 10:00~19:00, 일 10:30~18:30",N,해당없음,모두 가능,제한사항 없음,lightred
금빛약국,반려의료,동물약국,서울특별시,도봉구,37.63897471,127.038653,서울특별시 도봉구 덕릉로 238,29036479,,"매주 일요일, 법정공휴일","월~금 09:00~20:30, 토 09:00~16:30",N,해당없음,모두 가능,제한사항 없음,purple
금성당약국,반려의료,동물약국,서울특별시,광진구,37.55930241,127.087932,서울특별시 광진구 긴고랑로 115,24440159,,매주 일요일,"월~금 09:00~21:30, 토 09:30~15:00",N,해당없음,모두 가능,제한사항 없음,purple
금성약국,반려의료,동물약국,서울특별시,광진구,37.53766948,127.083668,서울특별시 광진구 자양로 112,24471500,,연중무휴,"월~금 09:00~22:00, 토 09:00~22:00, 일 13:00~22:00",N,해당없음,모두 가능,제한사항 없음,purple
금쪽같은강아지,반려동물 서비스,미용,서울특별시,양천구,37.53940854,126.866663,서울특별시 양천구 목동중앙본로7길 37,220624879,http://instagram.com/precious_puppy_1,매주 월요일,화~일 11:00~19:00,Y,해당없음,모두 가능,제한사항 없음,lightred
금쪽같은내새끼 동물병원,반려의료,동물병원,서울특별시,은평구,37.61535739,126.917815,서울특별시 은평구 연서로 185,23847743,,연중무휴,매일 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,orange
금쪽상회,반려동물 서비스,반려동물용품,서울특별시,강북구,37.61466228,127.029369,서울특별시 강북구 도봉로13가길 3,50714978690,,연중무휴,매일 00:00~24:00,N,해당없음,모두 가능,제한사항 없음,darkblue
금천 24시 K동물의료센터,반려의료,동물병원,서울특별시,금천구,37.45609724,126.89957,서울특별시 금천구 시흥대로 251,28082475,http://www.instagram.com/k_vet_clinic,연중무휴,매일 00:00~24:00,Y,해당없음,모두 가능,제한사항 없음,orange
금천종합동물병원,반려의료,동물병원,서울특별시,금천구,37.46384562,126.903517,서울특별시 금천구 독산로 188,28948085,,매주 일요일,"월~금 10:00~19:30, 토 10:00~18:30",N,해당없음,모두 가능,제한사항 없음,orange
금천중앙약국,반려의료,동물약국,서울특별시,금천구,37.45594256,126.895747,서울특별시 금천구 시흥대로73길 67,50713599167,,매주 일요일,"월~금, 09:00~20:00, 토 09:00~15:00",Y,해당없음,모두 가능,제한사항 없음,purple
금호동물병원,반려의료,동물병원,서울특별시,성동구,37.55237022,127.024628,서울특별시 성동구 금호로 105,222810049,https://blog.naver.com/kumhoah,연중무휴,"월~금 10:00~20:00, 토 10:00~17:30, 일 12:00~17:00",Y,해당없음,모두 가능,제한사항 없음,orange
금호동물약국,반려의료,동물약국,서울특별시,성동구,37.55540967,127.024968,서울특별시 성동구 난계로 36,50713698820,,매주 일요일,"월~금 09:30~18:30, 토 09:30~13:30",N,해당없음,모두 가능,제한사항 없음,purple
금호미술관,반려동반여행,미술관,서울특별시,종로구,37.57746671,126.979913,서울특별시 종로구 삼청로 18,27205114,http://www.kumhomuseum.com/,매주 월요일,화~일 10:00~18:00,N,해당없음,해당없음,해당없음,blue
기경한약국,반려의료,동물약국,서울특별시,관악구,37.48665541,126.913165,서울특별시 관악구 신사로 94,28655977,,연중무휴,매일 00:00~24:00,N,해당없음,모두 가능,제한사항 없음,purple
기린동물병원,반려의료,동물병원,서울특별시,성동구,37.56570224,127.042757,서울특별시 성동구 마장로 296,222918275,https://blog.naver.com/kirinvet,매주 일요일,"월~금 10:00~18:30, 토 10:00~13:30",N,해당없음,모두 가능,제한사항 없음,orange
기린약국,반려의료,동물약국,서울특별시,서대문구,37.59026817,126.942906,서울특별시 서대문구 통일로 468,50714015070,,"매주 일요일, 법정공휴일","월~금 09:00~20:00, 토 09:00~16:00",N,해당없음,모두 가능,"목줄, 안기",purple
기린약국,반려의료,동물약국,서울특별시,서초구,37.5071157,127.009873,서울특별시 서초구 잠원로 24,50713167241,,연중무휴,"월~금 09:00~19:00, 토~일 09:00~01:00",Y,해당없음,모두 가능,제한사항 없음,purple
기린온누리약국,반려의료,동물약국,서울특별시,성북구,37.60737704,127.010125,서울특별시 성북구 보국문로 33,50713428322,,매주 일요일,"월~금 09:00~19:00, 토 09:00~16:00",N,해당없음,모두 가능,제한사항 없음,purple
기쁜약국,반려의료,동물약국,서울특별시,송파구,37.50580225,127.138583,서울특별시 송파구 동남로29길 8-10,24023938,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~13:30",Y,해당없음,모두 가능,제한사항 없음,purple
기생충박물관,반려동반여행,박물관,서울특별시,강서구,37.55362014,126.85075,서울특별시 강서구 화곡로 333,226013284,www.parasite.or.kr,"11월 7일, 매주 일요일, 법정공휴일","월~금 10:00~16:00, 토 10:00~14:00",Y,해당없음,해당없음,해당없음,beige
기프트펫,반려동물 서비스,반려동물용품,서울특별시,송파구,37.47719582,127.142375,서울특별시 송파구 위례광장로 136,24000500,http://www.giftpet.co.kr/,연중무휴,매일 11:00~22:00,N,해당없음,모두 가능,제한사항 없음,darkblue
기프트펫 석촌동점,반려동물 서비스,반려동물용품,서울특별시,송파구,37.49916976,127.103198,서울특별시 송파구 송파대로37길 84,24171230,https://www.instagram.com/giftpet_official/,연중무휴,매일 11:00~22:00,N,해당없음,모두 가능,제한사항 없음,darkblue
길 약국,반려의료,동물약국,서울특별시,노원구,37.67032911,127.079589,서울특별시 노원구 상계로 306,233923707,,매주 일요일,"월~금 09:00~18:30, 토 09:00~13:00",N,해당없음,모두 가능,제한사항 없음,purple
길동보룡약국,반려의료,동물약국,서울특별시,강동구,37.53769371,127.140228,서울특별시 강동구 양재대로 1478,24774114,,연중무휴,"월~토 08:00~22:50, 일, 법정공휴일 09:00~22:00",Y,해당없음,모두 가능,제한사항 없음,purple
길마중길,반려동반여행,여행지,서울특별시,서초구,37.51496793,127.015183,,221556860,http://parks.seoul.go.kr/template/sub/namsan.do,연중무휴,매일 00:00~24:00,Y,해당없음,모두 가능,"목줄, 배변봉투",lightgray
길음동물병원,반려의료,동물병원,서울특별시,성북구,37.6034576,127.024541,서울특별시 성북구 동소문로 248,29131874,,매주 일요일,"월~금 09:00~19:00, 토 09:00~15:00",Y,해당없음,모두 가능,제한사항 없음,orange
길종합동물병원,반려의료,동물병원,서울특별시,강동구,37.53508878,127.144153,서울특별시 강동구 천호대로 1199,24840075,,매주 일요일,"월~금 10:00~19:00, 토 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
김남매누나,반려동물식당카페,카페,서울특별시,송파구,37.50465287,127.111,서울특별시 송파구 백제고분로42길 23,50713329825,http://www.instagram.com/kimbrosis_cafe,연중무휴,매일 12:00~23:00,N,해당없음,모두 가능,제한사항 없음,lightgreen
김달진미술자료박물관,반려동반여행,박물관,서울특별시,종로구,37.60004663,126.95666,서울특별시 종로구 홍지문1길 4,27306216,daljinmuseum.com,매주 일요일,"월~금 10:00~17:00, 토 10:00~14:00",Y,해당없음,해당없음,해당없음,beige
